"idPuntoMuestreo","idParametro","valor","fecha","est_fijas"
"LC-02","Fósforo total",0.211,2009-09-02,TRUE
"LC-02","SST",12,2009-09-02,TRUE
"LC-02","Sólidos disueltos tot.",529,2009-09-02,TRUE
"LC-02","Sólidos sedimentables",0.1,2009-09-02,TRUE
"LC-02","Sulfuros",0.1,2009-09-02,TRUE
"LC-02","Aluminio",0.01,2009-09-02,TRUE
"LC-02","Arsénico",0.0025,2009-09-02,TRUE
"LC-02","Bario",0.005,2009-09-02,TRUE
"LC-02","Cadmio",5e-04,2009-09-02,TRUE
"LC-02","Cobre",0.05,2009-09-02,TRUE
"LC-02","Cromo",0.05,2009-09-02,TRUE
"LC-02","Fierro",0.153,2009-09-02,TRUE
"LC-02","Manganeso",,2009-09-02,TRUE
"LC-02","Mercurio",50000,2009-09-02,TRUE
"LC-02","Níquel",0.1,2009-09-02,TRUE
"LC-02","Plomo",0.0025,2009-09-02,TRUE
"LC-02","Sodio",,2009-09-02,TRUE
"LC-02","Zinc",0.02,2009-09-02,TRUE
"LC-02","Coliformes totales",40000,2009-09-02,TRUE
"LC-02","Coliformes fecales",40000,2009-09-02,TRUE
"LC-02","Profundidad",3.3,2009-09-02,TRUE
"LC-02","Temp. ambiente",,2009-09-02,TRUE
"LC-02","Transparencia Secchi",,2009-09-02,TRUE
"LC-02","Sólidos totales",541,2009-09-02,TRUE
"LC-02","Nitrógeno total",5.94,2009-09-02,TRUE
"LC-02","Clorofilas",,2009-09-02,TRUE
"LC-04","Temperatura",25.4,2009-09-02,TRUE
"LC-04","pH",8.34,2009-09-02,TRUE
"LC-04","Oxígeno disuelto",8.29,2009-09-02,TRUE
"LC-04","Conductividad",632,2009-09-02,TRUE
"LC-04","Turbiedad",24.3,2009-09-02,TRUE
"LC-04","Alcalinidad total",343.66,2009-09-02,TRUE
"LC-04","Cloruros totales",55.83,2009-09-02,TRUE
"LC-04","Dureza total",115.87,2009-09-02,TRUE
"LC-04","Fluoruros",0.8,2009-09-02,TRUE
"LC-04","Nitrógeno de nitratos",0.1,2009-09-02,TRUE
"LC-04","Nitrógeno de nitritos",0.022,2009-09-02,TRUE
"LC-04","Nitrógeno amoniacal",1.19,2009-09-02,TRUE
"LC-04","Nitrógeno total Kjeldahl",7.12,2009-09-02,TRUE
"LC-04","Sulfatos",9.28,2009-09-02,TRUE
"LC-04","SAAM",0.102,2009-09-02,TRUE
"LC-04","DBO Turbiedad",23.76,2009-09-02,TRUE
"LC-04","DQO",127.6,2009-09-02,TRUE
"LC-04","Grasas y aceites",5.54,2009-09-02,TRUE
"LC-04","Fósforo total",0.651,2009-09-02,TRUE
"LC-04","SST",35,2009-09-02,TRUE
"LC-04","Sólidos disueltos tot.",505,2009-09-02,TRUE
"LC-04","Sólidos sedimentables",0.1,2009-09-02,TRUE
"LC-04","Sulfuros",0.1,2009-09-02,TRUE
"LC-04","Aluminio",0.01,2009-09-02,TRUE
"LC-04","Arsénico",0.0025,2009-09-02,TRUE
"LC-04","Bario",0.005,2009-09-02,TRUE
"LC-04","Cadmio",5e-04,2009-09-02,TRUE
"LC-04","Cobre",0.05,2009-09-02,TRUE
"LC-04","Cromo",0.05,2009-09-02,TRUE
"LC-04","Fierro",810,2009-09-02,TRUE
"LC-04","Manganeso",,2009-09-02,TRUE
"LC-04","Mercurio",50000,2009-09-02,TRUE
"LC-04","Níquel",0.1,2009-09-02,TRUE
"LC-04","Plomo",0.0025,2009-09-02,TRUE
"LC-04","Sodio",,2009-09-02,TRUE
"LC-04","Zinc",0.02,2009-09-02,TRUE
"LC-04","Coliformes totales",3,2009-09-02,TRUE
"LC-04","Coliformes fecales",3,2009-09-02,TRUE
"LC-04","Profundidad",3.47,2009-09-02,TRUE
"LC-04","Temp. ambiente",,2009-09-02,TRUE
"LC-04","Transparencia Secchi",,2009-09-02,TRUE
"LC-04","Sólidos totales",540,2009-09-02,TRUE
"LC-04","Nitrógeno total",7.12,2009-09-02,TRUE
"LC-04","Clorofilas",,2009-09-02,TRUE
"17","Temperatura",25.7,2009-09-02,FALSE
"17","pH",8.29,2009-09-02,FALSE
"17","Oxígeno disuelto",7.5,2009-09-02,FALSE
"17","Conductividad",638,2009-09-02,FALSE
"17","Turbiedad",31.3,2009-09-02,FALSE
"17","Alcalinidad total",366.57,2009-09-02,FALSE
"17","Cloruros totales",57.6,2009-09-02,FALSE
"17","Dureza total",113.91,2009-09-02,FALSE
"17","Fluoruros",0.74,2009-09-02,FALSE
"17","Nitrógeno de nitratos",0.1,2009-09-02,FALSE
"17","Nitrógeno de nitritos",0.022,2009-09-02,FALSE
"17","Nitrógeno amoniacal",1.19,2009-09-02,FALSE
"17","Nitrógeno total Kjeldahl",7.72,2009-09-02,FALSE
"17","Sulfatos",10.15,2009-09-02,FALSE
"17","SAAM",0.118,2009-09-02,FALSE
"17","DBO Turbiedad",22.2,2009-09-02,FALSE
"17","DQO",122.8,2009-09-02,FALSE
"17","Grasas y aceites",2.95,2009-09-02,FALSE
"17","Fósforo total",0.618,2009-09-02,FALSE
"17","SST",17,2009-09-02,FALSE
"17","Sólidos disueltos tot.",513,2009-09-02,FALSE
"17","Sólidos sedimentables",0.1,2009-09-02,FALSE
"17","Sulfuros",0.1,2009-09-02,FALSE
"17","Aluminio",0.01,2009-09-02,FALSE
"17","Arsénico",0.0025,2009-09-02,FALSE
"17","Bario",0.005,2009-09-02,FALSE
"17","Cadmio",5e-04,2009-09-02,FALSE
"17","Cobre",0.05,2009-09-02,FALSE
"17","Cromo",0.05,2009-09-02,FALSE
"17","Fierro",0.187,2009-09-02,FALSE
"17","Manganeso",,2009-09-02,FALSE
"17","Mercurio",60000,2009-09-02,FALSE
"17","Níquel",0.1,2009-09-02,FALSE
"17","Plomo",0.0025,2009-09-02,FALSE
"17","Sodio",,2009-09-02,FALSE
"17","Zinc",0.02,2009-09-02,FALSE
"17","Coliformes totales",40000,2009-09-02,FALSE
"17","Coliformes fecales",40000,2009-09-02,FALSE
"17","Profundidad",3.47,2009-09-02,FALSE
"17","Temp. ambiente",,2009-09-02,FALSE
"17","Transparencia Secchi",,2009-09-02,FALSE
"17","Sólidos totales",530,2009-09-02,FALSE
"17","Nitrógeno total",7.72,2009-09-02,FALSE
"17","Clorofilas",,2009-09-02,FALSE
"18","Temperatura",24.3,2009-09-02,FALSE
"18","pH",8.03,2009-09-02,FALSE
"18","Oxígeno disuelto",9.67,2009-09-02,FALSE
"18","Conductividad",567,2009-09-02,FALSE
"18","Turbiedad",27.4,2009-09-02,FALSE
"18","Alcalinidad total",320.75,2009-09-02,FALSE
"18","Cloruros totales",55.83,2009-09-02,FALSE
"18","Dureza total",119.8,2009-09-02,FALSE
"18","Fluoruros",0.71,2009-09-02,FALSE
"18","Nitrógeno de nitratos",0.1,2009-09-02,FALSE
"18","Nitrógeno de nitritos",0.022,2009-09-02,FALSE
"18","Nitrógeno amoniacal",1.78,2009-09-02,FALSE
"18","Nitrógeno total Kjeldahl",11.28,2009-09-02,FALSE
"18","Sulfatos",9.47,2009-09-02,FALSE
"18","SAAM",560,2009-09-02,FALSE
"18","DBO Turbiedad",25.92,2009-09-02,FALSE
"18","DQO",113.59,2009-09-02,FALSE
"18","Grasas y aceites",9.78,2009-09-02,FALSE
"18","Fósforo total",640,2009-09-02,FALSE
"18","SST",30,2009-09-02,FALSE
"18","Sólidos disueltos tot.",454,2009-09-02,FALSE
"18","Sólidos sedimentables",0.1,2009-09-02,FALSE
"18","Sulfuros",0.1,2009-09-02,FALSE
"18","Aluminio",0.01,2009-09-02,FALSE
"18","Arsénico",0.0025,2009-09-02,FALSE
"18","Bario",0.005,2009-09-02,FALSE
"18","Cadmio",5e-04,2009-09-02,FALSE
"18","Cobre",0.05,2009-09-02,FALSE
"18","Cromo",0.05,2009-09-02,FALSE
"18","Fierro",0.161,2009-09-02,FALSE
"18","Manganeso",,2009-09-02,FALSE
"18","Mercurio",5e-04,2009-09-02,FALSE
"18","Níquel",0.1,2009-09-02,FALSE
"18","Plomo",0.0025,2009-09-02,FALSE
"18","Sodio",,2009-09-02,FALSE
"18","Zinc",560,2009-09-02,FALSE
"18","Coliformes totales",3,2009-09-02,FALSE
"18","Coliformes fecales",3,2009-09-02,FALSE
"18","Profundidad",2.45,2009-09-02,FALSE
"18","Temp. ambiente",,2009-09-02,FALSE
"18","Transparencia Secchi",,2009-09-02,FALSE
"18","Sólidos totales",484,2009-09-02,FALSE
"18","Nitrógeno total",11.28,2009-09-02,FALSE
"18","Clorofilas",,2009-09-02,FALSE
"LC-01","Temperatura",25,2009-09-02,TRUE
"LC-01","pH",8.21,2009-09-02,TRUE
"LC-01","Oxígeno disuelto",8.68,2009-09-02,TRUE
"LC-01","Conductividad",561,2009-09-02,TRUE
"LC-01","Turbiedad",19,2009-09-02,TRUE
"LC-01","Alcalinidad total",320.75,2009-09-02,TRUE
"LC-01","Cloruros totales",57.6,2009-09-02,TRUE
"LC-01","Dureza total",104.09,2009-09-02,TRUE
"LC-01","Fluoruros",0.74,2009-09-02,TRUE
"LC-01","Nitrógeno de nitratos",0.1,2009-09-02,TRUE
"LC-01","Nitrógeno de nitritos",0.022,2009-09-02,TRUE
"LC-01","Nitrógeno amoniacal",1.78,2009-09-02,TRUE
"LC-01","Nitrógeno total Kjeldahl",8.31,2009-09-02,TRUE
"LC-01","Sulfatos",8.48,2009-09-02,TRUE
"LC-01","SAAM",670,2009-09-02,TRUE
"LC-01","DBO Turbiedad",20.52,2009-09-02,TRUE
"LC-01","DQO",96.37,2009-09-02,TRUE
"LC-01","Grasas y aceites",9.48,2009-09-02,TRUE
"LC-01","Fósforo total",0.604,2009-09-02,TRUE
"LC-01","SST",13,2009-09-02,TRUE
"LC-01","Sólidos disueltos tot.",467,2009-09-02,TRUE
"LC-01","Sólidos sedimentables",0.1,2009-09-02,TRUE
"LC-01","Sulfuros",0.1,2009-09-02,TRUE
"LC-01","Aluminio",0.747,2009-09-02,TRUE
"LC-01","Arsénico",0.0025,2009-09-02,TRUE
"LC-01","Bario",0.005,2009-09-02,TRUE
"LC-01","Cadmio",5e-04,2009-09-02,TRUE
"LC-01","Cobre",0.05,2009-09-02,TRUE
"LC-01","Cromo",0.05,2009-09-02,TRUE
"LC-01","Fierro",0.723,2009-09-02,TRUE
"LC-01","Manganeso",,2009-09-02,TRUE
"LC-01","Mercurio",50000,2009-09-02,TRUE
"LC-01","Níquel",0.1,2009-09-02,TRUE
"LC-01","Plomo",0.0025,2009-09-02,TRUE
"LC-01","Sodio",,2009-09-02,TRUE
"LC-01","Zinc",580,2009-09-02,TRUE
"LC-01","Coliformes totales",3,2009-09-02,TRUE
"LC-01","Coliformes fecales",3,2009-09-02,TRUE
"LC-01","Profundidad",2.05,2009-09-02,TRUE
"LC-01","Temp. ambiente",,2009-09-02,TRUE
"LC-01","Transparencia Secchi",,2009-09-02,TRUE
"LC-01","Sólidos totales",480,2009-09-02,TRUE
"LC-01","Nitrógeno total",8.31,2009-09-02,TRUE
"LC-01","Clorofilas",,2009-09-02,TRUE
"LC-03","Temperatura",24.9,2009-09-02,TRUE
"LC-03","pH",8.54,2009-09-02,TRUE
"LC-03","Oxígeno disuelto",8.68,2009-09-02,TRUE
"LC-03","Conductividad",635,2009-09-02,TRUE
"LC-03","Turbiedad",22.4,2009-09-02,TRUE
"LC-03","Alcalinidad total",366.6,2009-09-02,TRUE
"LC-03","Cloruros totales",54.06,2009-09-02,TRUE
"LC-03","Dureza total",117.84,2009-09-02,TRUE
"LC-03","Fluoruros",0.8,2009-09-02,TRUE
"LC-03","Nitrógeno de nitratos",0.1,2009-09-02,TRUE
"LC-03","Nitrógeno de nitritos",0.022,2009-09-02,TRUE
"LC-03","Nitrógeno amoniacal",0.59,2009-09-02,TRUE
"LC-03","Nitrógeno total Kjeldahl",7.72,2009-09-02,TRUE
"LC-03","Sulfatos",9.89,2009-09-02,TRUE
"LC-03","SAAM",0.146,2009-09-02,TRUE
"LC-03","DBO Turbiedad",15.87,2009-09-02,TRUE
"LC-03","DQO",117.59,2009-09-02,TRUE
"LC-03","Grasas y aceites",5.11,2009-09-02,TRUE
"LC-03","Fósforo total",0.49,2009-09-02,TRUE
"LC-03","SST",17,2009-09-02,TRUE
"LC-03","Sólidos disueltos tot.",481,2009-09-02,TRUE
"LC-03","Sólidos sedimentables",0.1,2009-09-02,TRUE
"LC-03","Sulfuros",0.198,2009-09-02,TRUE
"LC-03","Aluminio",0.01,2009-09-02,TRUE
"LC-03","Arsénico",0.0025,2009-09-02,TRUE
"LC-03","Bario",0.005,2009-09-02,TRUE
"LC-03","Cadmio",5e-04,2009-09-02,TRUE
"LC-03","Cobre",0.05,2009-09-02,TRUE
"LC-03","Cromo",0.05,2009-09-02,TRUE
"LC-03","Fierro",680,2009-09-02,TRUE
"LC-03","Manganeso",,2009-09-02,TRUE
"LC-03","Mercurio",50000,2009-09-02,TRUE
"LC-03","Níquel",0.1,2009-09-02,TRUE
"LC-03","Plomo",0.0025,2009-09-02,TRUE
"LC-03","Sodio",,2009-09-02,TRUE
"LC-03","Zinc",0.02,2009-09-02,TRUE
"LC-03","Coliformes totales",3,2009-09-02,TRUE
"LC-03","Coliformes fecales",3,2009-09-02,TRUE
"LC-03","Profundidad",4.18,2009-09-02,TRUE
"LC-03","Temp. ambiente",,2009-09-02,TRUE
"LC-03","Transparencia Secchi",,2009-09-02,TRUE
"LC-03","Sólidos totales",498,2009-09-02,TRUE
"LC-03","Nitrógeno total",7.72,2009-09-02,TRUE
"LC-03","Clorofilas",,2009-09-02,TRUE
"21","Temperatura",25,2009-09-02,FALSE
"21","pH",8.63,2009-09-02,FALSE
"21","Oxígeno disuelto",10.26,2009-09-02,FALSE
"21","Conductividad",624,2009-09-02,FALSE
"21","Turbiedad",24.7,2009-09-02,FALSE
"21","Alcalinidad total",343.7,2009-09-02,FALSE
"21","Cloruros totales",55.83,2009-09-02,FALSE
"21","Dureza total",119.8,2009-09-02,FALSE
"21","Fluoruros",0.78,2009-09-02,FALSE
"21","Nitrógeno de nitratos",0.1,2009-09-02,FALSE
"21","Nitrógeno de nitritos",0.022,2009-09-02,FALSE
"21","Nitrógeno amoniacal",1.19,2009-09-02,FALSE
"21","Nitrógeno total Kjeldahl",1.78,2009-09-02,FALSE
"21","Sulfatos",9.08,2009-09-02,FALSE
"21","SAAM",0.108,2009-09-02,FALSE
"21","DBO Turbiedad",10.56,2009-09-02,FALSE
"21","DQO",111.98,2009-09-02,FALSE
"21","Grasas y aceites",3.02,2009-09-02,FALSE
"21","Fósforo total",0.47,2009-09-02,FALSE
"21","SST",12,2009-09-02,FALSE
"21","Sólidos disueltos tot.",508,2009-09-02,FALSE
"21","Sólidos sedimentables",0.1,2009-09-02,FALSE
"21","Sulfuros",0.1,2009-09-02,FALSE
"21","Aluminio",0.01,2009-09-02,FALSE
"21","Arsénico",0.0025,2009-09-02,FALSE
"21","Bario",0.005,2009-09-02,FALSE
"21","Cadmio",5e-04,2009-09-02,FALSE
"21","Cobre",0.05,2009-09-02,FALSE
"21","Cromo",0.05,2009-09-02,FALSE
"21","Fierro",720,2009-09-02,FALSE
"21","Manganeso",,2009-09-02,FALSE
"21","Mercurio",50000,2009-09-02,FALSE
"21","Níquel",0.1,2009-09-02,FALSE
"21","Plomo",0.0025,2009-09-02,FALSE
"21","Sodio",,2009-09-02,FALSE
"21","Zinc",540,2009-09-02,FALSE
"21","Coliformes totales",3,2009-09-02,FALSE
"21","Coliformes fecales",3,2009-09-02,FALSE
"21","Profundidad",3,2009-09-02,FALSE
"21","Temp. ambiente",,2009-09-02,FALSE
"21","Transparencia Secchi",,2009-09-02,FALSE
"21","Sólidos totales",520,2009-09-02,FALSE
"21","Nitrógeno total",1.78,2009-09-02,FALSE
"21","Clorofilas",,2009-09-02,FALSE
"LC-05","Temperatura",24.2,2009-09-02,TRUE
"LC-05","pH",8.64,2009-09-02,TRUE
"LC-05","Oxígeno disuelto",10.06,2009-09-02,TRUE
"LC-05","Conductividad",626,2009-09-02,TRUE
"LC-05","Turbiedad",24.3,2009-09-02,TRUE
"LC-05","Alcalinidad total",343.7,2009-09-02,TRUE
"LC-05","Cloruros totales",54.94,2009-09-02,TRUE
"LC-05","Dureza total",119.8,2009-09-02,TRUE
"LC-05","Fluoruros",0.72,2009-09-02,TRUE
"LC-05","Nitrógeno de nitratos",0.1,2009-09-02,TRUE
"LC-05","Nitrógeno de nitritos",0.022,2009-09-02,TRUE
"LC-05","Nitrógeno amoniacal",0.59,2009-09-02,TRUE
"LC-05","Nitrógeno total Kjeldahl",4.15,2009-09-02,TRUE
"LC-05","Sulfatos",9.11,2009-09-02,TRUE
"LC-05","SAAM",0.207,2009-09-02,TRUE
"LC-05","DBO Turbiedad",13.05,2009-09-02,TRUE
"LC-05","DQO",114.39,2009-09-02,TRUE
"LC-05","Grasas y aceites",7.79,2009-09-02,TRUE
"LC-05","Fósforo total",0.352,2009-09-02,TRUE
"LC-05","SST",7,2009-09-02,TRUE
"LC-05","Sólidos disueltos tot.",518,2009-09-02,TRUE
"LC-05","Sólidos sedimentables",0.1,2009-09-02,TRUE
"LC-05","Sulfuros",0.198,2009-09-02,TRUE
"LC-05","Aluminio",0.01,2009-09-02,TRUE
"LC-05","Arsénico",0.0025,2009-09-02,TRUE
"LC-05","Bario",0.005,2009-09-02,TRUE
"LC-05","Cadmio",5e-04,2009-09-02,TRUE
"LC-05","Cobre",0.05,2009-09-02,TRUE
"LC-05","Cromo",0.05,2009-09-02,TRUE
"LC-05","Fierro",730,2009-09-02,TRUE
"LC-05","Manganeso",,2009-09-02,TRUE
"LC-05","Mercurio",60000,2009-09-02,TRUE
"LC-05","Níquel",0.1,2009-09-02,TRUE
"LC-05","Plomo",0.0025,2009-09-02,TRUE
"LC-05","Sodio",,2009-09-02,TRUE
"LC-05","Zinc",0.02,2009-09-02,TRUE
"LC-05","Coliformes totales",3,2009-09-02,TRUE
"LC-05","Coliformes fecales",3,2009-09-02,TRUE
"LC-05","Profundidad",3.15,2009-09-02,TRUE
"LC-05","Temp. ambiente",,2009-09-02,TRUE
"LC-05","Transparencia Secchi",,2009-09-02,TRUE
"LC-05","Sólidos totales",525,2009-09-02,TRUE
"LC-05","Nitrógeno total",4.15,2009-09-02,TRUE
"LC-05","Clorofilas",,2009-09-02,TRUE
"23","Temperatura",25.8,2009-09-02,FALSE
"23","pH",8.88,2009-09-02,FALSE
"23","Oxígeno disuelto",14.8,2009-09-02,FALSE
"23","Conductividad",619,2009-09-02,FALSE
"23","Turbiedad",31.4,2009-09-02,FALSE
"23","Alcalinidad total",366.6,2009-09-02,FALSE
"23","Cloruros totales",54.06,2009-09-02,FALSE
"23","Dureza total",117.84,2009-09-02,FALSE
"23","Fluoruros",0.71,2009-09-02,FALSE
"23","Nitrógeno de nitratos",0.1,2009-09-02,FALSE
"23","Nitrógeno de nitritos",0.022,2009-09-02,FALSE
"23","Nitrógeno amoniacal",0.59,2009-09-02,FALSE
"23","Nitrógeno total Kjeldahl",7.72,2009-09-02,FALSE
"23","Sulfatos",9.06,2009-09-02,FALSE
"23","SAAM",0.19,2009-09-02,FALSE
"23","DBO Turbiedad",18.69,2009-09-02,FALSE
"23","DQO",114.39,2009-09-02,FALSE
"23","Grasas y aceites",9.21,2009-09-02,FALSE
"23","Fósforo total",322,2009-09-02,FALSE
"23","SST",14,2009-09-02,FALSE
"23","Sólidos disueltos tot.",506,2009-09-02,FALSE
"23","Sólidos sedimentables",0.1,2009-09-02,FALSE
"23","Sulfuros",0.1,2009-09-02,FALSE
"23","Aluminio",0.01,2009-09-02,FALSE
"23","Arsénico",0.0025,2009-09-02,FALSE
"23","Bario",0.005,2009-09-02,FALSE
"23","Cadmio",5e-04,2009-09-02,FALSE
"23","Cobre",0.05,2009-09-02,FALSE
"23","Cromo",0.05,2009-09-02,FALSE
"23","Fierro",530,2009-09-02,FALSE
"23","Manganeso",,2009-09-02,FALSE
"23","Mercurio",60000,2009-09-02,FALSE
"23","Níquel",0.1,2009-09-02,FALSE
"23","Plomo",0.0025,2009-09-02,FALSE
"23","Sodio",,2009-09-02,FALSE
"23","Zinc",0.02,2009-09-02,FALSE
"23","Coliformes totales",3,2009-09-02,FALSE
"23","Coliformes fecales",3,2009-09-02,FALSE
"23","Profundidad",4.1,2009-09-02,FALSE
"23","Temp. ambiente",,2009-09-02,FALSE
"23","Transparencia Secchi",,2009-09-02,FALSE
"23","Sólidos totales",520,2009-09-02,FALSE
"23","Nitrógeno total",7.72,2009-09-02,FALSE
"23","Clorofilas",,2009-09-02,FALSE
"14","Temperatura",26.1,2009-09-22,FALSE
"14","pH",8.6,2009-09-22,FALSE
"14","Oxígeno disuelto",7.7,2009-09-22,FALSE
"14","Conductividad",635,2009-09-22,FALSE
"14","Turbiedad",32.4,2009-09-22,FALSE
"14","Alcalinidad total",321,2009-09-22,FALSE
"14","Cloruros totales",54.94,2009-09-22,FALSE
"14","Dureza total",115.8,2009-09-22,FALSE
"14","Fluoruros",0.72,2009-09-22,FALSE
"14","Nitrógeno de nitratos",0.1,2009-09-22,FALSE
"14","Nitrógeno de nitritos",0.022,2009-09-22,FALSE
"14","Nitrógeno amoniacal",0.594,2009-09-22,FALSE
"14","Nitrógeno total Kjeldahl",5.94,2009-09-22,FALSE
"14","Sulfatos",8.89,2009-09-22,FALSE
"14","SAAM",0.265,2009-09-22,FALSE
"14","DBO Turbiedad",14.3,2009-09-22,FALSE
"14","DQO",54.82,2009-09-22,FALSE
"14","Grasas y aceites",,2009-09-22,FALSE
"14","Fósforo total",0.475,2009-09-22,FALSE
"14","SST",40,2009-09-22,FALSE
"14","Sólidos disueltos tot.",471,2009-09-22,FALSE
"14","Sólidos sedimentables",0.1,2009-09-22,FALSE
"14","Sulfuros",0.59,2009-09-22,FALSE
"14","Aluminio",0.01,2009-09-22,FALSE
"14","Arsénico",0.0025,2009-09-22,FALSE
"14","Bario",0.005,2009-09-22,FALSE
"14","Cadmio",5e-04,2009-09-22,FALSE
"14","Cobre",0.05,2009-09-22,FALSE
"14","Cromo",0.05,2009-09-22,FALSE
"14","Fierro",0.118,2009-09-22,FALSE
"14","Manganeso",,2009-09-22,FALSE
"14","Mercurio",5e-04,2009-09-22,FALSE
"14","Níquel",0.1,2009-09-22,FALSE
"14","Plomo",0.0025,2009-09-22,FALSE
"14","Sodio",,2009-09-22,FALSE
"14","Zinc",0.02,2009-09-22,FALSE
"14","Coliformes totales",43000,2009-09-22,FALSE
"14","Coliformes fecales",23000,2009-09-22,FALSE
"14","Profundidad",3.2,2009-09-22,FALSE
"14","Temp. ambiente",,2009-09-22,FALSE
"14","Transparencia Secchi",,2009-09-22,FALSE
"14","Sólidos totales",511,2009-09-22,FALSE
"14","Nitrógeno total",5.94,2009-09-22,FALSE
"14","Clorofilas",,2009-09-22,FALSE
"LC-02","Temperatura",26.2,2009-09-22,TRUE
"LC-02","pH",8.53,2009-09-22,TRUE
"LC-02","Oxígeno disuelto",9.8,2009-09-22,TRUE
"LC-02","Conductividad",651,2009-09-22,TRUE
"LC-02","Turbiedad",27.6,2009-09-22,TRUE
"LC-02","Alcalinidad total",321,2009-09-22,TRUE
"LC-02","Cloruros totales",56.72,2009-09-22,TRUE
"LC-02","Dureza total",111.9,2009-09-22,TRUE
"LC-02","Fluoruros",0.62,2009-09-22,TRUE
"LC-02","Nitrógeno de nitratos",0.1,2009-09-22,TRUE
"LC-02","Nitrógeno de nitritos",0.022,2009-09-22,TRUE
"LC-02","Nitrógeno amoniacal",0.594,2009-09-22,TRUE
"LC-02","Nitrógeno total Kjeldahl",6.52,2009-09-22,TRUE
"LC-02","Sulfatos",8.99,2009-09-22,TRUE
"LC-02","SAAM",0.299,2009-09-22,TRUE
"LC-02","DBO Turbiedad",16.32,2009-09-22,TRUE
"LC-02","DQO",62.05,2009-09-22,TRUE
"LC-02","Grasas y aceites",6.63,2009-09-22,TRUE
"LC-02","Fósforo total",0.407,2009-09-22,TRUE
"LC-02","SST",48,2009-09-22,TRUE
"LC-02","Sólidos disueltos tot.",454,2009-09-22,TRUE
"LC-02","Sólidos sedimentables",0.1,2009-09-22,TRUE
"LC-02","Sulfuros",,2009-09-22,TRUE
"LC-02","Aluminio",0.01,2009-09-22,TRUE
"LC-02","Arsénico",0.0025,2009-09-22,TRUE
